Created-At;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Text;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
12/06/2023 18:57;tia lolos snbt'23 pil 1 ??;1447521822;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:57;nissuttt?;1,23E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:57;ji;1608225342;ajmhmn24;1608225342;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Baru pertama kali nonton langsung sc/konser kpop jadi gaada video apaapa cuma foto stage sebelum nmixx keluar buat laporan ke nyokap? https://t.co/mrJuQRZBKN;;;0;1,67E+18
12/06/2023 18:57;willbedopqrstu;2445002821;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:57;Intan Syarafina;1,56E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:57;???;2904145596;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;gue bw printilan kpop bolak balik jkt-pdg pdg-jkt dlm wktu sebulan apa ga bingung ??;;;0;1,67E+18
12/06/2023 18:57;nanaa?;1,31E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:57;xia ??;101770073;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:56;gi??;1,13E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:56;wi;1,60E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;karena cowo dan cewe kpop tabungan untuk ini selalu ketunda https://t.co/GWjpjbzTf9;;;0;1,67E+18
12/06/2023 18:56;IDN Times;388190238;;-1;in;<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>;RT @IDNTimes: [QUIZ] Cek Kamu Mirip Siapa di NCT U dari Kepribadian MBTI! https://t.co/MZdo3M2qAZ;;;1;1,67E+18
12/06/2023 18:56;AJ ?;3302859476;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;Seumur umur gw kpopan ga pernah bayangin bakl ada kpop idol bilang “Assalamualaikum ukhti.” https://t.co/B2667pMsSP;;;0;1,67E+18
12/06/2023 18:56;???? ?;1,60E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;gaesss ini bakal jadi konser pertama idol kpop yang aku datengin sejak aku jadi kpopersss jadi pliss jangan buat perjalananku yang jauh ini sia sia https://t.co/WpE04zjo99;;;0;1,67E+18
12/06/2023 18:56;vyna;1,41E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:55;miss j;74972678;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @hofizachoson: Jokowi Stan > Kpop Stan ?;;;1;1,67E+18
12/06/2023 18:55;Viktoria???;1,20E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @berbjess: @kdrama_menfess Idol:the coup. Buat kelen yg suka kpop suka ngedrakor jg kudu wajib nonton nih drama bagus bgt tapi sayang un…;;;2;1,67E+18
12/06/2023 18:55;rave;1,42E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"Lihat base nya jadi kangen pantengin base KPop ship gue ?

Kangen bangettt https://t.co/r12HrzN7pk";;;0;1,67E+18
12/06/2023 18:55;?;1,05E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:54;Andrea.;1,59E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @pompomfess: CW // Crossover KPOP |Pompom! Baru tau Siwol pernah jadi BA Mie Sedaap ? https://t.co/VLKy9zhirq;;;34;1,67E+18
12/06/2023 18:54;Ratnana;200428032;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:54;Erika?;443431886;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 18:54;didim??;9,32E+17;;-1;in;<a href='http://itunes.apple.com/us/app/twitter/id409789998?mt=12' rel='nofollow'>Twitter for Mac</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:54;A ??;1,61E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:54;O ?;75275020;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:54;? ?;396380949;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;orang indo dasarnya udah kelewat ramah, ini lagi jadi idol kpop diajarin fan service, ya luber ramahnya ? https://t.co/DHl68fCbB2;;;0;1,67E+18
12/06/2023 18:54;?*·? ??? ?;1,31E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:54;Tania;1,31E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:54;??? ?;633882300;MhRaniTrii;719601332;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@MhRaniTrii Kalah presalenya artis kpop ?;;;0;1,67E+18
12/06/2023 18:54;awa;2839341001;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Lama-lama gua cegil bukan karena KPop deh tp jadi cegil karena laporan kaga kelar-kelar;;;0;1,67E+18
12/06/2023 18:54;Vee Lian;1262326316;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:53;aile;1,21E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;sakit ati trs sama cowo rl, sudah saatnya kembali ke cowo au dan cowo kpop???;;;0;1,67E+18
12/06/2023 18:53;ara;1,41E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:53;Asla.;9,71E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:53;nis.;1,09E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:53;muk;1,22E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:53;Irham;431677453;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 18:52;sturlihgttt;1,62E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:52;Rein;1,51E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @starfess: Idol kpop yg bisa gitaran siapa ajaaaa?? Ini bias sender : Rosè, Jay, Yunjin ??? -hi https://t.co/pKsDwYXbWo;;;1341;1,67E+18
12/06/2023 18:52;?;1,42E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:52;sey;8,75E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:52;nara;1,41E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:52;ayyaaaa;1,49E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:52;RAKSA. ?;1,48E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:52;tabi;1041689028;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:52;RAN muk UAS;1,36E+18;convomfs;1,28E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@convomfs Pl gue kebanyakan kpop gpp?;;;0;1,67E+18
12/06/2023 18:52;BANJARBASE;981988393;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"?PAID PROMOTE?

Hallo Army Banjarmasin, aku mau jual koleksi album ku nih karena lagi rest kpop

?dom banjarmasin
? bisa shopee dan keep event
? dapat banyak freebies 

??info detail condi dan harga (bisa nego) dm 
@saejabin 

cek shopee: https://t.co/Y2zj1v2W63 ?? https://t.co/pOL3Cjevza";;;2;1,67E+18
12/06/2023 18:52;n?ï??, fb pelan pelan takut limit;1,34E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:52;moon;1,39E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @starfess: -guys drop foto cowo kpop lu yang sangat lokal dan boyfriend-able itu dong ?pic : mingyu svt https://t.co/2F1KbMjv6J;;;104;1,67E+18
12/06/2023 18:52;Imran;1,44E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @starfess: Idol kpop yg bisa gitaran siapa ajaaaa?? Ini bias sender : Rosè, Jay, Yunjin ??? -hi https://t.co/pKsDwYXbWo;;;1341;1,67E+18
12/06/2023 18:52;?;1,01E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:51;?;9,94E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:51;abi;1,52E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:51;Brownie Sigmund Pavlov;1,43E+18;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:51;????;1,26E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Temen2 yg liat twit ini kasih aku rekomendasi dong seller PO album kpop yg trusted;;;0;1,67E+18
12/06/2023 18:50;opyth;1,57E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @starfess: Idol kpop yg bisa gitaran siapa ajaaaa?? Ini bias sender : Rosè, Jay, Yunjin ??? -hi https://t.co/pKsDwYXbWo;;;1341;1,67E+18
12/06/2023 18:50;EXO COMEBACK!!!! ?????;1,28E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 18:50;Rest? pickaw kui?;594318745;VR10088;124612547;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@VR10088 Kpop om. Soalnya aku merasa waras klo lgi hype idolaku?;;;0;1,67E+18
12/06/2023 18:50;Liv | ?? ?;1,20E+18;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:50;iwid •off;1,42E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"pernah ga sih lo liat idol kpop ngucap salam?? kalo belum nih gue tunjukin 'assalamualikum ukhti'
https://t.co/JMgUJh0wks";;;0;1,67E+18
12/06/2023 18:50;ce;1,65E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @sbtcon: sbt! mau bahas soal market pc nj yg jomplang. aku yakin yg jual murah itu pasti rata-rata masih pelajar yg blm berpenghasilan &…;;;66;1,67E+18
12/06/2023 18:50;ziya;1,38E+18;brudaksjerman;1,55E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@brudaksjerman yang berisik adanya kpop tapi.... https://t.co/iDir05kdJO;;;0;1,67E+18
12/06/2023 18:50;shimmerings;7,04E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @shopverse_id: Giveaway Merch Kpop Official INA ?ke-14?
NCT TAEYONG SHALALA DIGIPACK VER

?Follow @shopverse_id di Twt & IG
?RT + Like t…";;;98;1,67E+18
12/06/2023 18:50;zahda;1,09E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @IntoYJW: Terimakasih ke kita karena udah cinta sama kpop, padahal ak cinta group kamu doang anjir ??

#JUNGWON https://t.co/zFpGRPc1q3";;;160;1,67E+18
12/06/2023 18:50;dann?;1,36E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:50;anna | soon ketemu mark?;1,21E+18;jungwuff;1,21E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;kapan lagi denger idol kpop manggil fans nya ukhti????;;;0;1,67E+18
12/06/2023 18:50;? c h o c o p i e ?;2471114052;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:50;Luluu badut ??;1,57E+18;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:50;Ares;1,37E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"semua cowo cewe kpop gepeng fiksi yang gue suka
dream date... arcade game(?) https://t.co/ZjLmPLZ8KS";;;0;1,67E+18
12/06/2023 18:50;nan;1,25E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;'Suka KPop kok ngeliat dri visual nya' lah ya iya dongg gw suka KPop ga sembarangan milih selain suara juga milih visual lahhh ??nanggung amat milih idol tpi yg kaga cakep??;;;0;1,67E+18
12/06/2023 18:50;Literary Base;1,02E+18;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;/lt ada yg mau temenan sama aku yg ga masalah kalo akunku campur akun kpop biar aku semangat buat baca buku cukup like aja ya and i'll hit u up!!!;;;1;1,67E+18
12/06/2023 18:49;Mopan??;1,41E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 18:49;dailily?;1,01E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @starfess: Idol kpop yg bisa gitaran siapa ajaaaa?? Ini bias sender : Rosè, Jay, Yunjin ??? -hi https://t.co/pKsDwYXbWo;;;1341;1,67E+18
12/06/2023 18:49;Bxbycnxb;9,86E+17;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @starfess: Idol kpop yg bisa gitaran siapa ajaaaa?? Ini bias sender : Rosè, Jay, Yunjin ??? -hi https://t.co/pKsDwYXbWo;;;1341;1,67E+18
12/06/2023 18:49;??;1,30E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:49;Jhaffar Zheiin;1,53E+18;vinnieennii;1,21E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@vinnieennii @5N_TRENDS @ALLTHEKPOP Tumbnailnya all the kpop ditwiter ada kejanggalan harusnya SECRET NUMBER yg menang best clip minggu lalu jdi tumbnailnya tapi gk tau kenapa group sebelah menang best clip minggu ini langsung jadi tumbnailnya ditwiter al;;;0;1,67E+18
12/06/2023 18:49;keunoia ??4? desang;1,67E+18;jenesaiyz;1,67E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;si aku punya 2 akun, satu ini, yang satu pake ava dark cowok kpop ganteng suamiku. yang satu kalo buat tweet banyak banget yang nongol. sementara ini? si aku temennya bisa dihitung jari di akun ini.;;;0;1,67E+18
12/06/2023 18:49;Unknown;1,62E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 18:49;July?;9,87E+17;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @aliralira: Perbedaan pilih tanggal konser Non Kpop vs Kpop

kalo Kpop, last day abis duluan mau ENCOREEEEEEEE!";;;129;1,67E+18
12/06/2023 18:48;Caramel | kode referral bibit dapat25fix;1,32E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Tiap mood lagi dibawah bgt, ada aja kabar dari cowo kpop ?;;;0;1,67E+18
12/06/2023 18:48;Kirei ??;1,24E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 18:48;kayla;1,46E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 18:48;??? ?;1,41E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;nyata nya cowo kpop gua yang lebih bisa bikin rasa aman dan nyaman itu ada ?;;;0;1,67E+18
12/06/2023 18:48;zhazha_idzha;118621604;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @shopverse_id: Giveaway Merch Kpop Official INA ?ke-14?
NCT TAEYONG SHALALA DIGIPACK VER

?Follow @shopverse_id di Twt & IG
?RT + Like t…";;;98;1,67E+18
12/06/2023 18:48;? ????? csd tag ?;1,39E+18;cillalulaca;1,51E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@cillalulaca ngebiasin cwok kpop, tpi cwok western ttp dihati ???;;;0;1,67E+18
12/06/2023 18:48;nash;1,02E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @starfess: Idol kpop yg bisa gitaran siapa ajaaaa?? Ini bias sender : Rosè, Jay, Yunjin ??? -hi https://t.co/pKsDwYXbWo;;;1341;1,67E+18
